# The energy threshold above which the kinetic energy of a charged particle should be to take part in the electrical field calculations is 0.1 MeV
# time (ns)	electric field (V/m)
# Antenna 0 at (0m, -90m, 10m) (Geant4 coordinates)
498.2 (6.51975259759103e-11,-6.53491857012594e-11,-6.0681521492413e-10)
498.4 (2.94317371912053e-10,2.67977521099426e-11,2.76691968076927e-10)
498.6 (-2.35864473109641e-10,-3.6749819955599e-12,-6.85065276889498e-11)
498.8 (-3.05551644463148e-10,3.5460716094826e-11,3.24976295251937e-10)
499 (7.11530262231045e-10,5.69545186874646e-11,5.99181631743415e-10)
499.2 (-8.07564804148245e-11,-8.22847277127856e-11,-8.44577773165086e-10)
499.4 (-1.85816206316276e-09,8.00497550074128e-11,7.06891910933035e-10)
499.6 (1.4215435716373e-09,-6.60131344125162e-11,-6.20661751181621e-10)
499.8 (-2.28838253290413e-10,6.87954604017701e-11,6.67970753817372e-10)
500 (1.89359215000975e-09,7.89063883163183e-11,6.71386541246113e-10)
500.2 (-6.30339853007537e-10,-5.97529508753419e-11,-4.92677053090957e-10)
500.4 (-8.80058279373328e-10,-4.43793061829189e-11,-4.81926547335951e-10)
500.6 (4.34473590403694e-10,2.09211008404468e-11,1.56513130294593e-10)
500.8 (1.12307393239888e-10,4.42482732031216e-13,6.45591999082145e-11)
501 (-1.14997798730446e-09,9.94401879679206e-12,-2.60482381687163e-10)
501.2 (4.00470348420003e-12,-4.69100534543588e-11,-2.63553027033783e-10)
501.4 (1.68684382554799e-09,-7.89038161547021e-11,-6.31446999009821e-10)
501.6 (1.78924132900409e-10,1.4200043579575e-10,1.24742735823665e-09)
501.8 (-2.28389056344186e-09,5.7839219205359e-11,5.59416108688003e-10)
502 (1.50987034935695e-09,-5.1311918006823e-11,-6.29716088369303e-10)
502.2 (-2.38583132845228e-10,-9.94991441725631e-12,4.97605578357453e-11)
502.4 (-4.00494254272593e-10,-2.0681836534301e-10,-2.01751134176475e-09)
502.6 (4.72922382906388e-10,3.30993302176776e-10,2.90957698423522e-09)
502.8 (3.76433310667217e-10,-1.05206448728019e-10,-9.07050504081014e-10)
503 (-1.12068508147475e-12,-1.31575233226238e-11,-1.39296205002927e-10)
503.2 (-8.71203378112886e-10,-8.04154342054648e-11,-8.18746207499598e-10)
503.4 (-9.57706918387416e-11,-4.27702654259263e-11,-4.06958567157318e-10)
503.6 (-3.39754512725252e-10,6.65738722866126e-11,5.83940842391989e-10)
503.8 (9.94230813002735e-10,-4.32616949011825e-11,-6.49668230789412e-10)
504 (2.2516250512872e-09,-6.05157758934854e-11,-4.44920275710857e-10)
504.2 (-2.87577887905489e-09,3.79663377301956e-10,3.45668444357011e-09)
504.4 (1.01213903980322e-09,-3.80779989263328e-10,-3.76883550579346e-09)
504.6 (-2.17255708147134e-09,3.17362021053806e-10,2.90480805833216e-09)
504.8 (1.12874961042457e-09,8.69658939920408e-11,9.06753258445691e-10)
505 (-2.66981467797575e-10,-1.4542002167891e-10,-1.62358236378407e-09)
505.2 (-1.1748568230745e-09,-1.35400284504689e-10,-1.48703489179418e-09)
505.4 (4.34447650168468e-09,3.07020920638852e-10,2.85386942827448e-09)
505.6 (-1.61090877282298e-09,-5.2793592413173e-10,-5.03327189598568e-09)
505.8 (-1.79020644658414e-09,2.16112862344782e-10,2.04350392391991e-09)
506 (1.62965817577067e-09,2.47351210807122e-10,2.38832684091926e-09)
506.2 (-1.35244797685708e-09,3.09430737376867e-11,1.9922515528729e-10)
506.4 (-8.61436909331665e-10,-7.39763923288231e-11,-9.94438275543815e-10)
506.6 (1.29298563171773e-09,2.20158229162879e-10,1.91268061474238e-09)
506.8 (3.76261447735961e-10,-1.48743658860763e-10,-1.26142850006915e-09)
507 (2.08218604721366e-09,1.27334732683318e-10,1.0177749779245e-09)
507.2 (6.27381360799111e-09,-1.3579634669472e-10,-1.71096762492045e-09)
507.4 (-7.50592009649842e-09,2.77365868555555e-10,1.9857274538702e-09)
507.6 (-1.85368123354038e-09,5.84987680678627e-11,7.50583143622643e-10)
507.8 (-1.21593176867816e-09,-2.00360805055121e-10,-2.03841706973366e-09)
508 (1.9334543084901e-09,1.18437963433285e-11,-2.57656678936347e-10)
508.2 (-2.7942785565349e-09,-2.9699535324023e-10,-3.12742336930113e-09)
508.4 (4.48668305689784e-09,3.39071947558997e-10,3.5598398504204e-09)
508.6 (1.91453325907726e-09,-2.49012072393574e-10,-3.4480832376366e-09)
508.8 (-3.06667979319382e-09,1.02093018521282e-09,1.00448193466114e-08)
509 (1.93312136110389e-09,-9.0176713773702e-10,-9.60009872839624e-09)
509.2 (-3.48575021709899e-10,-5.41292693469864e-10,-5.71060650750687e-09)
509.4 (2.25294025486583e-09,7.31459194743061e-10,7.30686472634543e-09)
509.6 (5.02645333482474e-10,4.78548268592067e-10,4.16780943139016e-09)
509.8 (-3.08018838158997e-09,-3.00813133893854e-10,-3.49410007265506e-09)
510 (-4.04172001662623e-09,7.6235451713224e-10,7.2114910095213e-09)
510.2 (4.00002614528652e-09,-9.01287213184286e-10,-9.42723448850655e-09)
510.4 (-6.39526818707921e-09,1.13275735995248e-09,9.76722185172467e-09)
510.6 (3.57832207392769e-09,1.12461963687943e-12,-1.07017089015165e-10)
510.8 (-1.01640764414744e-09,-4.29206604145166e-11,-9.46291419226481e-10)
511 (1.70694598320987e-09,-8.00526335758391e-10,-8.30228736527681e-09)
511.2 (6.04821903544131e-09,9.22931424733501e-10,8.52776366427987e-09)
511.4 (-9.78190827836389e-09,2.71754300419946e-10,1.97214168659292e-09)
511.6 (3.39736509952812e-09,-3.2594655854725e-10,-3.68108297380651e-09)
511.8 (-5.19860646931826e-09,-8.91297760012056e-11,-2.01723396407045e-09)
512 (6.76177630634772e-09,1.04991050558742e-09,1.03544766375251e-08)
512.2 (-4.32835365697854e-10,-9.51703215852135e-10,-1.07150690577611e-08)
512.4 (2.31750306950021e-09,-1.48082159791446e-10,-1.94912264089512e-09)
512.6 (-6.00675247884784e-10,3.79672089989731e-10,3.15677144379691e-09)
512.8 (-6.93892235841022e-10,-2.24703828218425e-10,-2.71760290986297e-09)
513 (1.96029054580721e-09,4.43426739213658e-10,3.63709507391942e-09)
513.2 (-1.3867264770343e-09,3.31247844572945e-10,3.30574731519976e-09)
513.4 (2.90042966329008e-09,-9.63909943939785e-10,-1.0212558913192e-08)
513.6 (-2.63685916967662e-09,-2.69562142244875e-10,-4.01000286473278e-09)
513.8 (-1.29121089362388e-09,3.09996072856142e-10,2.52776888319634e-09)
514 (-3.6049757627618e-09,2.98730972512854e-10,3.72860907585293e-09)
514.2 (3.12779877946094e-09,-4.19592144937206e-10,-5.6033286020108e-09)
514.4 (2.42856769440975e-09,2.17931851194567e-10,2.06727104535223e-09)
514.6 (-5.25633564868506e-09,6.98482126673875e-10,6.59346677127079e-09)
514.8 (5.85944655539373e-09,-3.35011939017233e-10,-3.78798396986745e-09)
515 (-3.92672062172531e-09,1.94214647880864e-10,1.19535952422049e-09)
515.2 (2.02972402079937e-09,3.36735538460492e-10,3.87232298754549e-09)
515.4 (-3.56243258895494e-09,-4.27614626547163e-10,-4.71032404252832e-09)
515.6 (4.79143324939745e-10,-3.00503273982819e-10,-3.65902031937633e-09)
515.8 (-2.82868365604636e-10,2.60789501663839e-10,2.75351547091303e-09)
516 (1.49042310744328e-09,9.15179814662131e-12,-4.28287133208125e-11)
516.2 (9.12925677005602e-10,3.32676042331883e-11,2.35907335081779e-10)
516.4 (-1.88356096897765e-10,2.18354012121136e-10,2.21799601350153e-09)
516.6 (-8.64905389776089e-10,1.05137404980024e-11,6.78980291804831e-11)
516.8 (2.18991649688729e-09,-1.07363811577693e-10,-1.00480103154276e-09)
517 (-1.84733179241955e-10,-4.26532779146012e-11,-4.3424206559222e-10)
517.2 (1.12842028678635e-10,-2.9270285989484e-11,-3.2149043474076e-10)
517.4 (-5.96401455109169e-12,-8.31035073385858e-12,-7.99222931362505e-11)
517.6 (-1.29490453468718e-11,-3.86653513168122e-12,7.51223674925892e-11)
517.8 (-4.42833741849147e-11,6.38874744440266e-12,-3.99272978217144e-11)
518 (-4.98687478912138e-11,1.45225460212103e-11,1.44350732044233e-10)
518.2 (6.85645732856741e-10,-4.8400024045622e-11,-4.68446394748591e-10)
518.4 (-1.73662743873355e-10,-1.431471477337e-11,-2.27166574886575e-10)
518.6 (-3.51673535107758e-10,5.66362734744348e-11,6.18050831966944e-10)
518.8 (-4.48143136099052e-11,-2.26525147761498e-12,-3.44071085416591e-11)
519 (-5.12763278094104e-11,5.4733813313036e-11,6.05581950947693e-10)
519.2 (1.00705253049485e-11,-1.31357155577959e-12,-1.50105207764667e-11)
519.4 (9.33207379751099e-13,2.84384158470674e-14,-2.22533786519673e-14)
519.6 (1.05799365862077e-12,1.18021910077596e-13,9.60421136716778e-13)
519.8 (-1.30565242357708e-14,1.19928926037987e-14,-9.46610388347871e-14)
520 (3.3875544580022e-14,3.04559175606154e-15,-2.05850202973491e-14)
520.2 (1.11419862964913e-13,-4.1364124560905e-15,-1.71233791402361e-13)
520.4 (2.9853023102682e-10,-9.48837246963118e-12,-5.90129564718006e-11)
520.6 (-2.98557788814987e-10,9.49758959279317e-12,5.90410239078098e-11)
520.8 (-9.58299704106568e-14,1.81207731716779e-13,6.06860924550101e-13)
521 (-1.01757752383807e-10,-1.6231437113432e-11,-1.43291643823818e-10)
521.2 (1.01636372889492e-10,1.62597271850298e-11,1.43107816282821e-10)
521.4 (0,0,0)
521.6 (-5.92635202020213e-13,-5.20036413532761e-14,-5.92296494797575e-13)
521.8 (-7.93782180666685e-15,2.13396737810576e-14,7.96433154649492e-14)
522 (4.32875931864237e-18,-5.671016901964e-17,-1.30676501388344e-15)
522.2 (2.37202905615018e-15,1.03229552988294e-15,4.29156120371364e-15)
522.4 (-1.55330112597766e-14,3.37670148809323e-15,-1.3632142739776e-14)
522.6 (9.07073762338573e-16,9.45392093562926e-16,-1.22974542286159e-14)
522.8 (1.96244361749029e-15,1.84493104671797e-15,-5.44390008521194e-15)
523 (7.80887810421462e-18,4.02525732990905e-17,-1.35176943941562e-16)
523.2 (-6.86405509103719e-15,2.06200312061774e-16,1.92739870250537e-16)
523.4 (5.58373111033158e-15,3.65602207930992e-15,3.94880125197879e-15)
523.6 (-9.65055312433597e-12,5.07791906791053e-13,5.30000815647382e-12)
523.8 (9.77365401148336e-12,-4.78378491831395e-13,-5.45586375510795e-12)
524 (0,0,0)
524.2 (-4.63447717067241e-15,1.36355132779639e-15,1.52302487040512e-15)
524.4 (8.12763237676147e-12,8.12144375887192e-12,8.59016034295329e-11)
524.6 (-1.21198462329129e-11,-8.27436360293716e-12,-8.92519747887995e-11)
524.8 (1.89240924449953e-10,2.31021365873789e-12,8.97665526450914e-11)
525 (7.16655417397761e-11,1.14344803857844e-11,1.40740535333231e-10)
525.2 (7.35444374791182e-11,-2.93535012270104e-11,-2.66170349238031e-10)
525.4 (-3.29944553278988e-10,1.56895448766139e-11,3.20763725108346e-11)
525.6 (0,0,0)
525.8 (0,0,0)
526 (0,0,0)
526.2 (-2.12057712991974e-14,9.33485171727234e-15,-1.38267704308026e-14)
526.4 (1.81858317315751e-12,3.01653616536162e-13,2.79964566844051e-12)
526.6 (-1.98687754489227e-12,-2.57774232945178e-13,-2.61426918364682e-12)
526.8 (0,0,0)
527 (8.3524273932376e-15,3.49605844661123e-15,-2.97589534678952e-14)
527.2 (0,0,0)
527.4 (5.50225119339587e-15,1.89419750235342e-15,-5.50709729795546e-15)
527.6 (0,0,0)
527.8 (0,0,0)
528 (0,0,0)
528.2 (0,0,0)
528.4 (0,0,0)
528.6 (0,0,0)
528.8 (0,0,0)
529 (7.36038335538311e-15,3.7123820498545e-15,-4.59555957997973e-14)
529.2 (0,0,0)
529.4 (7.52697224929857e-16,-1.03732474587264e-16,-4.04986920591538e-15)
529.6 (-2.43091024991081e-16,5.04719085129055e-16,-2.15355131447946e-15)
529.8 (0,0,0)
530 (0,0,0)
530.2 (0,0,0)
530.4 (0,0,0)
530.6 (0,0,0)
530.8 (0,0,0)
531 (0,0,0)
531.2 (0,0,0)
531.4 (0,0,0)
531.6 (0,0,0)
531.8 (0,0,0)
532 (0,0,0)
532.2 (0,0,0)
532.4 (0,0,0)
532.6 (0,0,0)
532.8 (0,0,0)
533 (0,0,0)
533.2 (0,0,0)
533.4 (0,0,0)
533.6 (0,0,0)
533.8 (0,0,0)
534 (0,0,0)
534.2 (0,0,0)
534.4 (-1.84193369103797e-15,3.91254977279564e-15,-4.16634249264423e-16)
534.6 (0,0,0)
534.8 (0,0,0)
535 (0,0,0)
535.2 (0,0,0)
535.4 (0,0,0)
535.6 (0,0,0)
535.8 (0,0,0)
536 (0,0,0)
536.2 (0,0,0)
536.4 (0,0,0)
536.6 (0,0,0)
536.8 (0,0,0)
537 (0,0,0)
537.2 (0,0,0)
537.4 (0,0,0)
537.6 (0,0,0)
537.8 (0,0,0)
538 (1.91926890739509e-14,1.9563699357154e-15,-1.00171285601817e-14)
538.2 (0,0,0)
538.4 (0,0,0)
538.6 (0,0,0)
538.8 (0,0,0)
539 (3.68876092722938e-15,-1.42166253476644e-16,-2.48912348263541e-15)
539.2 (0,0,0)
539.4 (0,0,0)
539.6 (0,0,0)
539.8 (0,0,0)
540 (0,0,0)
540.2 (0,0,0)
540.4 (0,0,0)
540.6 (0,0,0)
540.8 (0,0,0)
541 (0,0,0)
541.2 (0,0,0)
541.4 (0,0,0)
541.6 (0,0,0)
541.8 (0,0,0)
542 (0,0,0)
542.2 (0,0,0)
542.4 (0,0,0)
542.6 (0,0,0)
542.8 (0,0,0)
543 (0,0,0)
543.2 (0,0,0)
543.4 (0,0,0)
543.6 (0,0,0)
543.8 (0,0,0)
544 (0,0,0)
544.2 (0,0,0)
544.4 (0,0,0)
544.6 (0,0,0)
544.8 (0,0,0)
545 (0,0,0)
545.2 (0,0,0)
545.4 (0,0,0)
545.6 (0,0,0)
545.8 (0,0,0)
546 (0,0,0)
546.2 (0,0,0)
546.4 (0,0,0)
546.6 (0,0,0)
546.8 (0,0,0)
547 (0,0,0)
547.2 (0,0,0)
547.4 (0,0,0)
547.6 (0,0,0)
547.8 (0,0,0)
548 (0,0,0)
548.2 (0,0,0)
548.4 (0,0,0)
548.6 (0,0,0)
548.8 (0,0,0)
549 (0,0,0)
549.2 (0,0,0)
549.4 (0,0,0)
549.6 (0,0,0)
549.8 (0,0,0)
550 (0,0,0)
550.2 (0,0,0)
550.4 (0,0,0)
550.6 (0,0,0)
550.8 (0,0,0)
551 (0,0,0)
551.2 (0,0,0)
551.4 (0,0,0)
551.6 (0,0,0)
551.8 (0,0,0)
552 (0,0,0)
552.2 (0,0,0)
552.4 (0,0,0)
552.6 (0,0,0)
552.8 (0,0,0)
553 (0,0,0)
553.2 (0,0,0)
553.4 (0,0,0)
553.6 (0,0,0)
553.8 (0,0,0)
554 (0,0,0)
554.2 (0,0,0)
554.4 (0,0,0)
554.6 (0,0,0)
554.8 (0,0,0)
555 (0,0,0)
555.2 (0,0,0)
555.4 (0,0,0)
555.6 (0,0,0)
555.8 (0,0,0)
556 (0,0,0)
556.2 (0,0,0)
556.4 (0,0,0)
556.6 (0,0,0)
556.8 (0,0,0)
557 (0,0,0)
557.2 (0,0,0)
557.4 (0,0,0)
557.6 (0,0,0)
557.8 (0,0,0)
558 (0,0,0)
558.2 (0,0,0)
558.4 (0,0,0)
558.6 (0,0,0)
558.8 (0,0,0)
559 (0,0,0)
559.2 (0,0,0)
559.4 (0,0,0)
559.6 (0,0,0)
559.8 (0,0,0)
560 (0,0,0)
560.2 (0,0,0)
560.4 (0,0,0)
560.6 (0,0,0)
560.8 (0,0,0)
561 (0,0,0)
561.2 (0,0,0)
561.4 (0,0,0)
561.6 (0,0,0)
561.8 (0,0,0)
562 (0,0,0)
562.2 (0,0,0)
562.4 (0,0,0)
562.6 (0,0,0)
562.8 (0,0,0)
563 (0,0,0)
563.2 (0,0,0)
563.4 (0,0,0)
563.6 (0,0,0)
563.8 (0,0,0)
564 (0,0,0)
564.2 (0,0,0)
564.4 (0,0,0)
564.6 (0,0,0)
564.8 (0,0,0)
565 (0,0,0)
565.2 (0,0,0)
565.4 (0,0,0)
565.6 (0,0,0)
565.8 (0,0,0)
566 (0,0,0)
566.2 (0,0,0)
566.4 (0,0,0)
566.6 (0,0,0)
566.8 (0,0,0)
567 (0,0,0)
567.2 (0,0,0)
567.4 (0,0,0)
567.6 (0,0,0)
567.8 (0,0,0)
568 (0,0,0)
568.2 (0,0,0)
568.4 (0,0,0)
568.6 (0,0,0)
568.8 (0,0,0)
569 (0,0,0)
569.2 (0,0,0)
569.4 (0,0,0)
569.6 (0,0,0)
569.8 (0,0,0)
570 (0,0,0)
570.2 (0,0,0)
570.4 (0,0,0)
570.6 (0,0,0)
570.8 (0,0,0)
571 (0,0,0)
571.2 (0,0,0)
571.4 (0,0,0)
571.6 (0,0,0)
571.8 (0,0,0)
572 (0,0,0)
572.2 (0,0,0)
572.4 (0,0,0)
572.6 (0,0,0)
572.8 (0,0,0)
573 (0,0,0)
573.2 (0,0,0)
573.4 (0,0,0)
573.6 (0,0,0)
573.8 (0,0,0)
574 (0,0,0)
574.2 (0,0,0)
574.4 (0,0,0)
574.6 (0,0,0)
574.8 (0,0,0)
575 (0,0,0)
575.2 (0,0,0)
575.4 (0,0,0)
575.6 (0,0,0)
575.8 (0,0,0)
576 (0,0,0)
576.2 (0,0,0)
576.4 (0,0,0)
576.6 (0,0,0)
576.8 (0,0,0)
577 (0,0,0)
577.2 (0,0,0)
577.4 (0,0,0)
577.6 (0,0,0)
577.8 (0,0,0)
578 (0,0,0)
578.2 (0,0,0)
578.4 (0,0,0)
578.6 (0,0,0)
578.8 (0,0,0)
579 (0,0,0)
579.2 (0,0,0)
579.4 (0,0,0)
579.6 (0,0,0)
579.8 (0,0,0)
580 (0,0,0)
580.2 (0,0,0)
580.4 (0,0,0)
580.6 (0,0,0)
580.8 (0,0,0)
581 (0,0,0)
581.2 (0,0,0)
581.4 (0,0,0)
581.6 (0,0,0)
581.8 (0,0,0)
582 (0,0,0)
582.2 (0,0,0)
582.4 (0,0,0)
582.6 (0,0,0)
582.8 (0,0,0)
583 (0,0,0)
583.2 (0,0,0)
583.4 (0,0,0)
583.6 (0,0,0)
583.8 (0,0,0)
584 (0,0,0)
584.2 (0,0,0)
584.4 (0,0,0)
584.6 (0,0,0)
584.8 (0,0,0)
585 (0,0,0)
585.2 (0,0,0)
585.4 (0,0,0)
585.6 (0,0,0)
585.8 (0,0,0)
586 (0,0,0)
586.2 (0,0,0)
586.4 (0,0,0)
586.6 (0,0,0)
586.8 (0,0,0)
587 (0,0,0)
587.2 (0,0,0)
587.4 (0,0,0)
587.6 (0,0,0)
587.8 (0,0,0)
588 (0,0,0)
588.2 (0,0,0)
588.4 (0,0,0)
588.6 (0,0,0)
588.8 (0,0,0)
589 (0,0,0)
589.2 (0,0,0)
589.4 (0,0,0)
589.6 (0,0,0)
589.8 (0,0,0)
590 (0,0,0)
590.2 (0,0,0)
590.4 (0,0,0)
590.6 (0,0,0)
590.8 (0,0,0)
591 (0,0,0)
591.2 (0,0,0)
591.4 (0,0,0)
591.6 (0,0,0)
591.8 (0,0,0)
592 (0,0,0)
592.2 (0,0,0)
592.4 (0,0,0)
592.6 (0,0,0)
592.8 (0,0,0)
593 (0,0,0)
593.2 (0,0,0)
593.4 (0,0,0)
593.6 (0,0,0)
593.8 (0,0,0)
594 (0,0,0)
594.2 (0,0,0)
594.4 (0,0,0)
594.6 (0,0,0)
594.8 (0,0,0)
595 (0,0,0)
595.2 (0,0,0)
595.4 (0,0,0)
595.6 (0,0,0)
595.8 (0,0,0)
596 (0,0,0)
596.2 (0,0,0)
596.4 (0,0,0)
596.6 (0,0,0)
596.8 (0,0,0)
597 (0,0,0)
597.2 (0,0,0)
597.4 (0,0,0)
597.6 (0,0,0)
597.8 (0,0,0)
598 (0,0,0)
598.2 (0,0,0)
598.4 (0,0,0)
598.6 (0,0,0)
598.8 (0,0,0)
599 (0,0,0)
599.2 (0,0,0)
599.4 (0,0,0)
599.6 (0,0,0)
599.8 (0,0,0)
600 (0,0,0)
600.2 (0,0,0)
600.4 (0,0,0)
600.6 (0,0,0)
600.8 (0,0,0)
601 (0,0,0)
601.2 (0,0,0)
601.4 (0,0,0)
601.6 (0,0,0)
601.8 (0,0,0)
602 (0,0,0)
602.2 (0,0,0)
602.4 (0,0,0)
602.6 (0,0,0)
602.8 (0,0,0)
603 (0,0,0)
603.2 (0,0,0)
603.4 (0,0,0)
603.6 (0,0,0)
603.8 (0,0,0)
604 (0,0,0)
604.2 (0,0,0)
604.4 (0,0,0)
604.6 (0,0,0)
604.8 (0,0,0)
605 (0,0,0)
605.2 (0,0,0)
605.4 (0,0,0)
605.6 (0,0,0)
605.8 (0,0,0)
606 (0,0,0)
606.2 (0,0,0)
606.4 (0,0,0)
606.6 (0,0,0)
606.8 (0,0,0)
607 (0,0,0)
607.2 (0,0,0)
607.4 (0,0,0)
607.6 (0,0,0)
607.8 (0,0,0)
608 (0,0,0)
608.2 (0,0,0)
608.4 (0,0,0)
608.6 (0,0,0)
608.8 (0,0,0)
609 (0,0,0)
609.2 (0,0,0)
609.4 (0,0,0)
609.6 (0,0,0)
609.8 (0,0,0)
610 (0,0,0)
610.2 (0,0,0)
610.4 (0,0,0)
610.6 (0,0,0)
610.8 (0,0,0)
611 (0,0,0)
611.2 (0,0,0)
611.4 (0,0,0)
611.6 (0,0,0)
611.8 (0,0,0)
612 (0,0,0)
612.2 (0,0,0)
612.4 (0,0,0)
612.6 (0,0,0)
612.8 (0,0,0)
613 (0,0,0)
613.2 (0,0,0)
613.4 (0,0,0)
613.6 (0,0,0)
613.8 (0,0,0)
614 (0,0,0)
614.2 (0,0,0)
614.4 (0,0,0)
614.6 (0,0,0)
614.8 (0,0,0)
615 (0,0,0)
615.2 (0,0,0)
615.4 (0,0,0)
615.6 (0,0,0)
615.8 (0,0,0)
616 (0,0,0)
616.2 (0,0,0)
616.4 (0,0,0)
616.6 (0,0,0)
616.8 (0,0,0)
617 (0,0,0)
617.2 (0,0,0)
617.4 (0,0,0)
617.6 (0,0,0)
617.8 (0,0,0)
618 (0,0,0)
618.2 (0,0,0)
618.4 (0,0,0)
618.6 (0,0,0)
618.8 (0,0,0)
619 (0,0,0)
619.2 (0,0,0)
619.4 (0,0,0)
619.6 (0,0,0)
619.8 (0,0,0)
620 (0,0,0)
620.2 (0,0,0)
620.4 (0,0,0)
620.6 (0,0,0)
620.8 (0,0,0)
621 (0,0,0)
621.2 (0,0,0)
621.4 (0,0,0)
621.6 (0,0,0)
621.8 (0,0,0)
622 (0,0,0)
622.2 (0,0,0)
622.4 (0,0,0)
622.6 (0,0,0)
622.8 (0,0,0)
623 (0,0,0)
623.2 (0,0,0)
623.4 (0,0,0)
623.6 (0,0,0)
623.8 (0,0,0)
624 (0,0,0)
624.2 (0,0,0)
624.4 (0,0,0)
